game_id,stack,river_position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,hand_strength,hand_pos_potential,hand_neg_potential,last_raise__turn_player,last_raise_riverplayer,flop,turn,river,mise en cas de raise/bet,decision
793443960,7.0,1,5,Qs Ac,16.75,2,0.0,0.3383838383838384,0,0,0,-1,Js Th 6h,7c,2h,0.0,checks
793443960,7.0,1,5,Qs Ac,28.75,2,12.0,0.3383838383838384,0,0,0,0,Js Th 6h,7c,2h,0.0,folds
793428622,4.59,0,4,Js Qc,5.92,2,1.87,0.8606060606060606,0,0,0,-1,9s 7d Qh,2h,5c,1.87,bets
793428031,4.98,1,4,5d 8d,5.140000000000001,2,0.0,0.998989898989899,0,0,1,-1,8s 4s 2d,8c,5h,7.48,raises
793427368,12.24,0,6,6d Ad,5.7700000000000005,2,0.0,0.8252525252525252,0,0,1,-1,9d 3h Ac,3s,5s,0.0,checks
793426733,6.48,1,6,Kc 9d,2.04,2,0.0,0.5161616161616162,0,0,1,-1,8h 6h Qs,Jc,9h,0.0,checks
793426425,6.0,0,6,Ah Jh,3.0,2,1.42,0.8373737373737373,0,0,-1,-1,As 7h 5d,7d,6h,1.42,bets
793426322,5.890000000000001,0,4,Js Kc,3.57,2,0.0,0.2515151515151515,0,0,-1,-1,6d 3d 8s,2h,Qd,0.0,checks
793425924,5.99,1,5,Qh Jh,3.12,2,1.25,0.8616161616161616,0,0,1,-1,Qd 6c 2d,7h,2c,1.25,bets
793425039,4.040000000000001,1,4,Kd 9d,6.92,2,0.0,0.3398989898989899,0,0,1,-1,2d 8s 8c,3d,5h,0.0,checks
793412866,12.190000000000001,0,4,Jh As,9.870000000000001,2,4.0,0.4732323232323232,0,0,-1,1,2c 2d 7h,3d,6s,0.0,folds
793412295,7.1,0,4,9d Ts,15.8,2,0.0,0.9681818181818181,0,0,0,-1,9c 5s 4c,9s,Kd,12.1,raises
793410554,11.73,1,5,Jh 8h,8.29,2,6.5,0.9808080808080808,0,0,0,-1,7h Jd Kd,4h,3h,6.5,bets
793410384,6.1000000000000005,1,5,Qs Ac,2.8,2,0.0,0.597979797979798,0,0,-1,-1,9d Ah 8h,7h,Qh,0.0,checks
793409618,3.7700000000000005,0,6,Tc Kc,11.370000000000001,2,3.66,0.645959595959596,0,0,-1,1,As Th 7s,2s,Jd,0.0,folds
793405632,6.25,1,5,2c 5c,2.6,2,0.0,0.004545454545454545,0,0,1,-1,4d 3c Ts,9c,Th,0.0,checks
793405632,6.25,1,5,2c 5c,5.85,2,3.25,0.004545454545454545,0,0,1,0,4d 3c Ts,9c,Th,0.0,folds
793404460,12.13,0,6,Tc Jc,9.2,2,2.96,0.3924242424242424,0,0,1,1,6s Kh Qd,7h,Kc,0.0,folds
793404297,6.75,1,6,Tc Ah,1.6,2,0.0,0.41414141414141414,0,0,-1,-1,6d 9c 4d,6s,3d,0.0,checks
793404297,6.75,1,6,Tc Ah,2.85,2,1.25,0.41414141414141414,0,0,-1,0,6d 9c 4d,6s,3d,0.0,folds
793403547,5.090000000000001,1,6,Tc Qc,22.819999999999997,2,0.0,0.7777777777777778,0,0,0,-1,Qd 5c 4d,4s,7d,0.0,checks
793403547,5.090000000000001,1,6,Tc Qc,148.95,2,126.13,0.7777777777777778,0,0,0,0,Qd 5c 4d,4s,7d,0.0,folds
793403395,6.0,0,6,Ad 8c,3.0,2,0.0,0.6025252525252526,0,0,-1,-1,Qd 2s Qs,2c,6d,0.0,checks
793402894,7.0,1,6,Td Js,1.1,2,0.0,0.7797979797979798,0,0,-1,-1,5h Kh Tc,7s,2s,0.0,checks
793402366,6.5,1,6,Qs As,2.35,2,0.0,0.32323232323232326,0,0,0,-1,Jd 7c 5d,Kc,9c,0.0,checks
793402366,6.5,1,6,Qs As,2.85,2,0.5,0.32323232323232326,0,0,0,0,Jd 7c 5d,Kc,9c,0.0,folds
793402336,7.4399999999999995,1,4,Td Qd,5.370000000000001,2,0.0,0.6454545454545455,0,0,-1,-1,Jc 3s Ts,5s,Ad,0.0,checks
793402336,7.4399999999999995,1,4,Td Qd,8.440000000000001,2,3.07,0.6454545454545455,0,0,-1,0,Jc 3s Ts,5s,Ad,0.0,folds
793399688,12.190000000000001,0,5,Ah Ts,5.87,2,2.79,0.8717171717171717,0,0,-1,-1,8s 4s 9d,8h,Ad,2.79,bets
793397601,6.21,0,6,As 4h,2.58,2,0.0,0.5969696969696969,0,0,-1,-1,6h 4d Tc,8s,6c,0.0,checks
793330095,2.25,1,5,As Ks,10.85,2,0.0,0.7303030303030303,0,0,1,-1,Kd 3h 6s,4s,7d,0.0,checks
793330095,2.25,1,5,As Ks,17.72,2,6.87,0.7303030303030303,0,0,1,0,Kd 3h 6s,4s,7d,0.0,folds
793325325,7.0,0,8,7c 7h,1.25,2,0.0,0.6207070707070707,0,0,-1,-1,9d 8s 9h,3s,Jh,0.0,checks
793323737,6.57,0,8,As Tc,2.21,2,3.8,0.997979797979798,0,0,1,-1,7s 6s 9d,Qs,4s,3.8,bets
793322561,13.5,1,6,6d 6s,3.5,2,1.11,0.9111111111111111,0,0,-1,-1,5h 5d Ks,Kd,6c,1.11,bets
793322501,6.22,1,5,3c 3d,2.66,2,5.0,0.9787878787878788,0,0,-1,-1,7d 5c 3h,7h,As,5.0,bets
793321426,7.25,2,6,5d Kd,0.5,3,0.34,0.9308080808080809,0,0,-1,-1,Jc Th 6c,5c,5s,0.34,bets
793318659,14.5,1,8,4d 7d,1.0,2,0.0,0.4202020202020202,0,0,-1,-1,Jh Qc 7h,Ah,8c,0.0,checks
793315929,13.85,0,5,Jc Ac,2.55,2,0.0,0.453030303030303,0,0,-1,-1,Qd 5h 4h,Qc,6s,0.0,checks
793315345,2.1,1,7,7c Tc,6.3,2,0.0,0.5888888888888889,0,0,1,-1,Ad Td 8c,7h,9d,2.1,raises
793314155,7.25,1,8,8h 7c,0.75,4,0.0,0.11969696969696969,0,0,-1,-1,3h 2c 9h,Jh,Kd,0.0,checks
793313731,7.57,1,6,Kc As,15.11,2,0.0,0.49747474747474746,0,0,-1,-1,2h 6d Td,Th,8c,0.0,checks
793310958,4.57,1,9,Kc Jc,6.21,2,0.0,0.9954545454545455,0,0,1,-1,9d 4d Qh,Ts,5h,0.0,checks
793310103,8.129999999999999,0,6,7h 7c,13.99,2,0.0,0.9454545454545454,0,0,0,-1,7s 2h As,6d,8c,13.13,raises
793306067,16.65,1,6,2c 8c,10.2,2,0.0,0.10757575757575757,0,0,1,-1,7h 3c Ks,9c,Kh,0.0,checks
793304163,5.31,1,7,Kh Ks,5.62,2,0.0,0.9808080808080808,0,0,-1,-1,Kd 7d 2c,4h,Ah,0.0,checks
793304163,5.31,1,7,Kh Ks,8.82,2,3.2,0.9808080808080808,0,0,-1,0,Kd 7d 2c,4h,Ah,8.58,raises
793303994,13.55,1,7,2s Js,4.8500000000000005,3,0.5,0.24141414141414141,0,0,2,2,6c 2c 8s,5s,4h,0.0,calls
793300916,6.25,0,4,9d Qs,4.0600000000000005,2,1.31,0.11363636363636363,0,0,-1,1,6d 3s Jc,7c,4s,0.0,folds
793300917,6.75,0,7,9s 9h,1.6,2,0.0,0.6772727272727272,0,0,-1,-1,Ad Jc 3d,8s,5h,0.0,checks
793299848,6.75,1,8,Ts Ah,1.6,2,0.0,0.5484848484848485,0,0,-1,-1,7d 8s Tc,Kd,Jc,0.0,checks
793297544,5.99,1,4,Td Ah,3.12,2,0.0,0.34393939393939393,0,0,-1,-1,Qh Ks 6h,3c,7h,0.0,checks
793295814,5.76,0,6,Th Qh,3.83,2,0.0,0.26666666666666666,0,0,-1,-1,5c Jh 8d,5d,2d,0.0,checks
793294892,13.37,1,7,Td 9s,3.26,2,0.0,0.18232323232323233,0,0,1,-1,2s 6d Kh,Jd,5h,0.0,checks
793293741,6.75,1,7,5s 3d,1.85,2,0.88,0.9045454545454545,0,0,1,-1,2d 5h As,2s,4d,0.88,bets
793293741,5.87,1,7,5s 3d,5.37,2,2.64,0.9045454545454545,0,0,1,0,2d 5h As,2s,4d,0.0,calls
793273222,5.5600000000000005,1,6,Jh Kd,6.07,3,0.0,0.8828282828282829,0,0,1,-1,8h Tc 2c,Ks,4s,8.06,raises
793273027,7.0,1,6,5c 5s,1.35,2,0.43,0.39595959595959596,0,0,-1,-1,5h 3c 6d,4h,7h,0.43,bets
793247295,13.5,0,5,Js 6h,3.0,2,0.0,0.14494949494949494,0,0,0,-1,Td 9d 4d,8s,8c,0.0,checks
793244644,12.0,1,6,7d Ad,6.25,2,0.0,0.4808080808080808,0,0,0,-1,6d 4c 7s,Ks,5h,0.0,checks
793244644,12.0,1,6,7d Ad,8.23,2,1.98,0.4808080808080808,0,0,0,0,6d 4c 7s,Ks,5h,0.0,calls
793243737,12.35,0,6,Ad Jd,7.05,2,1.0,0.19595959595959597,0,0,-1,1,Th 4c 7c,3c,Qc,0.0,folds
793242412,11.21,0,6,6d Qd,7.83,2,4.5,0.9555555555555556,0,0,0,-1,Ad 5c Jd,9d,3d,4.5,bets
793241493,5.63,1,6,Ks Kd,4.09,2,0.0,0.8297979797979798,0,0,-1,-1,3c Jh 6h,4h,3s,0.0,checks
793239981,5.56,1,6,Qc Ah,4.2299999999999995,2,0.0,0.48535353535353537,0,0,1,-1,9h Kc Tc,Th,6s,0.0,checks
793239236,6.65,1,4,9s Kh,1.8000000000000003,2,0.57,0.9030303030303031,0,0,-1,-1,Kc 5s 5d,6d,5c,0.57,bets
793239236,6.08,1,4,9s Kh,4.37,2,2.0,0.9030303030303031,0,0,-1,0,Kc 5s 5d,6d,5c,0.0,calls
793236244,7.25,1,6,2h 9s,0.75,3,0.0,0.004545454545454545,0,0,-1,-1,5h 4d 6d,Tc,7h,0.0,checks
793236244,7.25,1,6,2h 9s,2.0,2,1.25,0.004545454545454545,0,0,-1,0,5h 4d 6d,Tc,7h,0.0,folds
793236169,13.85,0,6,5s 5c,4.55,2,2.0,0.6085858585858586,0,0,-1,1,9d 8d 8h,4h,6s,0.0,folds
793236077,12.75,1,9,Ks Qh,4.75,2,0.0,0.3409090909090909,0,0,-1,-1,4h Js Ah,6h,7d,0.0,checks
793236077,12.75,1,9,Ks Qh,7.76,2,3.01,0.3409090909090909,0,0,-1,0,4h Js Ah,6h,7d,0.0,folds
793234712,9.88,0,6,2h Qh,10.239999999999998,2,0.0,0.32222222222222224,0,0,0,-1,Ad 2c 5c,4s,6c,0.0,checks
793227711,6.25,1,6,As Qc,3.5,2,1.66,0.8151515151515152,0,0,1,-1,5d 9c 9s,5h,Qh,1.66,bets
793223568,10.91,1,6,Th Ts,8.43,2,0.0,0.6257575757575757,0,0,-1,-1,Ac 6d 7h,5h,Jh,0.0,checks
793223568,10.91,1,6,Th Ts,13.77,2,5.34,0.6257575757575757,0,0,-1,0,Ac 6d 7h,5h,Jh,0.0,folds
793221358,0.9099999999999997,0,4,9d Kd,14.149999999999999,2,4.56,0.9045454545454545,0,0,0,1,Tc Jc Jd,Qs,9h,0.91,raises
793219810,6.25,0,5,7d 7s,3.9999999999999996,3,0.0,0.5055555555555555,0,0,-1,-1,3c 3h 8c,Th,Kc,0.0,checks
793199687,7.25,1,8,5h 8d,0.35,2,0.0,0.4595959595959596,0,0,-1,-1,3c 7c 5d,4d,9d,0.0,checks
793198453,6.88,0,8,8d Ad,1.8399999999999999,2,0.5,0.6373737373737374,0,0,-1,1,Ks Qs 8c,Qd,9c,0.0,folds
793195140,6.75,1,8,Kh Jh,1.6,2,1.0,0.9030303030303031,0,0,-1,-1,2s 6s 2h,2c,Kd,1.0,bets
793190233,7.25,1,7,2c 4d,0.6,2,0.0,0.015151515151515152,0,0,-1,-1,Ks Jc 5h,Ah,Th,0.0,checks
793190233,7.25,1,7,2c 4d,0.98,2,0.38,0.015151515151515152,0,0,-1,0,Ks Jc 5h,Ah,Th,0.0,folds
793188820,11.85,0,9,Ah 9d,6.8,2,0.0,0.7090909090909091,0,0,-1,-1,Jh Ac Td,2c,Kd,0.0,checks
793187788,7.25,0,9,7d 2h,0.5,2,1.0,0.9166666666666666,0,0,-1,-1,Td 5c Ah,3d,4c,1.0,bets
793187788,6.25,0,9,7d 2h,5.5,2,4.0,0.9166666666666666,0,0,-1,1,Td 5c Ah,3d,4c,0.0,calls
793185371,14.5,2,9,7d Ac,2.0,4,0.0,0.6575757575757576,0,0,-1,-1,7s 4d 9h,2d,Th,0.0,checks
793181896,6.17,1,8,Ks Qd,3.0100000000000002,2,0.25,0.798989898989899,0,0,1,-1,Jc 8c Ad,Kh,4s,0.25,bets
793180834,7.25,2,8,3d As,0.85,3,0.0,0.40454545454545454,0,0,-1,-1,9d 7c 8s,9h,Kd,0.0,checks
793180834,7.25,2,8,3d As,1.6,3,0.75,0.40454545454545454,0,0,-1,0,9d 7c 8s,9h,Kd,0.0,folds
793178027,25.76,0,7,Qs Jc,8.98,2,8.0,0.9954545454545455,0,0,-1,-1,4h 5h Ks,Ad,Td,8.0,bets
793175479,7.0,0,8,4s 4d,1.1,2,0.0,0.4702020202020202,0,0,-1,-1,5c 6d 5d,Jh,7d,0.0,checks
793173869,6.48,0,9,7c 9d,2.04,2,0.0,0.06767676767676768,0,0,0,-1,Kh 5s 6h,4d,Ah,0.0,checks
793173139,7.25,1,6,2h 8s,0.6,2,0.0,0.45151515151515154,0,0,-1,-1,7c 2c Qh,6d,Ah,0.0,checks
793172719,18.41,1,8,5c 3c,23.68,2,0.0,0.022727272727272728,0,0,1,-1,9d 2c Kc,Th,8s,0.0,checks
793164159,6.75,0,7,7d 7h,2.5,2,0.0,0.453030303030303,0,0,1,-1,8d Qd 5s,Ks,Jd,0.0,checks
793162438,2.5999999999999996,1,8,7h 7c,9.9,2,0.0,0.6025252525252526,0,0,-1,-1,6s 6h Ah,Th,4s,0.0,checks
793160459,3.55,0,8,6h 7h,13.950000000000001,2,10.55,0.05303030303030303,0,0,1,1,9h Ah 5d,Qs,4c,0.0,folds
793157235,4.75,1,7,Ah 6c,5.6000000000000005,2,0.0,0.5797979797979798,0,0,-1,-1,Jh 6s Kc,3s,9h,0.0,checks
793155076,6.5,1,7,7c 5c,2.6,2,0.0,0.10757575757575757,0,0,1,-1,Ts 4d 8d,8h,Ks,0.0,checks
793140124,4.87,0,4,5s 5c,2.09,2,0.25,0.952020202020202,0,0,-1,1,4h 7s Jd,6h,3s,0.75,raises
793137590,4.69,1,4,Ah Th,5.869999999999999,2,0.0,0.8606060606060606,0,0,-1,-1,Ad 7c 5s,Kh,7s,0.0,checks
793137590,4.69,1,4,Ah Th,8.66,2,2.79,0.8606060606060606,0,0,-1,0,Ad 7c 5s,Kh,7s,0.0,folds
793135362,11.33,0,4,Qs Ts,7.34,3,0.0,0.7888888888888889,0,0,0,-1,2c Kc 3h,Qd,7d,0.0,checks
793134414,16.78,1,5,Qc Ad,26.939999999999998,2,8.53,0.8656565656565657,0,0,-1,-1,2h 2s 3c,7d,As,8.53,bets
793128314,6.21,1,6,Jh Ts,2.58,2,0.0,0.8878787878787879,0,0,0,-1,Js 7h 7s,Qs,4s,0.0,checks
793128314,6.21,1,6,Jh Ts,4.22,2,1.64,0.8878787878787879,0,0,0,0,Js 7h 7s,Qs,4s,0.0,calls
793127118,5.13,0,6,8c 8h,1.7599999999999998,2,0.42,0.8560606060606061,0,0,-1,1,Ad 4d 6s,2s,Ah,0.0,calls
793127007,6.87,1,6,5c 6d,1.3599999999999999,2,0.0,0.47878787878787876,0,0,-1,-1,7s 9c 5s,2c,As,0.0,checks
793127007,6.87,1,6,5c 6d,2.76,2,1.4,0.47878787878787876,0,0,-1,0,7s 9c 5s,2c,As,0.0,folds
793122975,7.0,1,5,Ah Td,1.1,2,0.35,0.8454545454545455,0,0,-1,-1,3c 5h 7h,7d,Ad,0.35,bets
793121142,7.08,1,5,Ad Ks,16.09,2,0.0,0.46515151515151515,0,0,-1,-1,Jd 4s Jh,5c,6d,0.0,checks
793121142,7.08,1,5,Ad Ks,62.97,2,46.88,0.46515151515151515,0,0,-1,0,Jd 4s Jh,5c,6d,0.0,folds
793120002,27.0,0,4,7s 8d,8.85,2,2.85,0.5949494949494949,0,0,-1,1,Qh Ac 6d,7c,4c,0.0,folds
793119549,6.630000000000001,1,6,9h Jc,1.74,2,0.0,0.7414141414141414,0,0,1,-1,9c 4d Kc,6s,3s,0.0,checks
793119549,6.630000000000001,1,6,9h Jc,2.57,2,0.83,0.7414141414141414,0,0,1,0,9c 4d Kc,6s,3s,0.0,calls
793117788,6.38,1,6,Ad Tc,2.59,2,0.0,0.8848484848484849,0,0,1,-1,5h 9c Ah,Qs,Ks,0.0,checks
793117788,6.38,1,6,Ad Tc,3.82,2,1.23,0.8848484848484849,0,0,1,0,5h 9c Ah,Qs,Ks,0.0,calls
793114555,4.450000000000001,1,6,Jh Jc,6.350000000000001,2,0.0,0.8580808080808081,0,0,-1,-1,Qd 3h Qs,4c,2h,0.0,checks
793111399,29.0,2,6,9h Ad,3.0,3,0.0,0.4893939393939394,0,0,-1,-1,7d 3h Jh,Js,Qs,0.0,checks
793108653,3.1,1,5,Js 7c,10.05,2,0.0,0.902020202020202,0,0,1,-1,Qc 7h Jh,6d,8d,3.1,raises
793107594,6.3,0,5,Qs Kc,2.5,2,1.75,0.8474747474747475,0,0,-1,-1,Qd Tc Jh,6c,2d,1.75,bets
793103982,6.88,1,6,3c 3s,1.8599999999999999,3,0.0,0.4914141414141414,0,0,-1,-1,7d Jh Js,9s,Kd,0.0,checks
793103676,7.25,1,4,2c 5c,0.5,2,0.0,0.24848484848484848,0,0,-1,-1,9c 8s Jh,5s,7d,0.0,checks
793103676,7.25,1,4,2c 5c,0.75,2,0.25,0.24848484848484848,0,0,-1,0,9c 8s Jh,5s,7d,0.0,folds
793098524,23.7,0,4,Kd 9d,13.600000000000001,2,15.0,1.0,0,0,1,-1,Ks 2d 3c,Ad,Td,15.0,bets
793093681,17.0,1,5,Ks 4s,28.500000000000004,2,0.0,0.8181818181818182,0,0,0,-1,9s 3c Kd,8h,6d,0.0,checks
793093681,17.0,1,5,Ks 4s,46.550000000000004,2,18.05,0.8181818181818182,0,0,0,0,9s 3c Kd,8h,6d,0.0,folds
793091486,28.0,1,5,8c Ah,4.5,2,1.42,0.7787878787878788,0,0,-1,-1,2c 4d 3h,Ad,8d,1.42,bets
793090700,12.56,1,4,Qs 7h,4.88,2,0.0,0.8292929292929293,0,0,1,-1,4h 6h Qc,9d,4s,0.0,checks
793088781,8.74,0,5,Ah Qc,13.27,2,10.0,0.8474747474747475,0,0,0,-1,6c 8d 4c,Th,Qd,10.0,bets
793088202,23.02,0,6,9d 9c,15.96,2,0.0,0.6449494949494949,0,0,-1,-1,7s Js 5c,4d,Ad,0.0,checks
793087376,12.58,1,5,5h As,5.09,2,0.0,0.796969696969697,0,0,-1,-1,Kc 3d Ad,3c,Td,0.0,checks
793086625,3.49,1,6,4s 7s,3.12,2,0.0,0.004545454545454545,0,0,1,-1,As 2h Ac,3s,6h,0.0,checks
793086625,3.49,1,6,4s 7s,4.6,2,1.48,0.004545454545454545,0,0,1,0,As 2h Ac,3s,6h,0.0,folds
793086058,11.72,0,5,Ts Td,7.3100000000000005,2,0.0,0.648989898989899,0,0,-1,-1,Jd 3c 7d,2h,Ad,0.0,checks
793085417,23.0,0,5,Js 5s,14.0,2,10.0,0.8101010101010101,0,0,1,-1,2h 7c 9h,Jc,6d,10.0,bets
793084438,11.6,0,5,Kd Tc,10.8,2,4.0,0.43686868686868685,0,0,-1,1,5d Jd 7d,As,5s,0.0,folds
793081731,26.0,0,6,9s 9h,18.5,2,9.0,0.6691919191919192,0,0,-1,1,Ac 8d Th,6c,4h,0.0,folds
793081148,13.5,1,6,9h Ac,3.25,2,0.0,0.41868686868686866,0,0,-1,-1,Jd 7c 4c,4s,5c,0.0,checks
793080583,7.220000000000001,0,9,Ks Kc,17.06,2,0.0,0.6883838383838384,0,0,0,-1,6c 3c Js,7c,4h,12.22,raises
793079403,9.5,0,6,Jh 8h,41.0,2,0.0,0.9868686868686869,0,0,0,-1,Ah 6h 8c,9h,Jc,28.14,raises
793076613,17.5,1,6,Kc Tc,25.5,2,0.0,0.7545454545454545,0,0,1,-1,Ts 8h Td,9h,Qh,0.0,checks
793063593,12.51,0,2,Td 8c,8.14,2,3.16,0.15757575757575756,0,0,-1,1,Jh Ad 6h,3s,7h,0.0,folds
793062559,20.09,0,4,Qs Tc,20.32,2,0.0,0.3803030303030303,0,0,0,-1,8d 6h 3c,Ac,Ad,0.0,checks
793061535,4.28,0,3,6c 9c,64.16999999999999,2,42.73,0.6565656565656566,0,0,1,1,3s 9h 5d,Jh,4h,0.0,folds
793059693,21.630000000000003,0,3,Ac 3s,27.340000000000003,2,10.6,0.7808080808080808,0,0,1,1,Qs 5h 4h,3c,As,0.0,calls
792785519,14.0,1,6,2c Tc,2.0,2,0.95,0.2222222222222222,0,0,-1,-1,Qh Jd 4h,Ks,6h,0.95,bets
792785295,11.200000000000001,0,6,Qh 7h,7.6,2,4.81,0.8883838383838384,0,0,0,-1,9c 2h Jc,Tc,8h,4.81,bets
792785016,4.25,0,6,Ks Js,6.85,2,0.0,0.33181818181818185,0,0,0,-1,2c Ad 7c,5h,8h,0.0,checks
792784795,11.75,1,6,8h 9d,6.75,2,3.21,0.694949494949495,0,0,1,-1,3h 9s 2s,6c,Js,3.21,bets
792784621,6.41,0,6,7s 6s,3.9699999999999998,2,1.54,0.05303030303030303,0,0,-1,1,Th Ac 4d,2s,Kc,0.0,folds
792784429,6.2,0,8,Ts Kd,2.8499999999999996,2,0.0,0.4712121212121212,0,0,-1,-1,Qh 8c Ad,4s,4c,0.0,checks
792784308,4.38,1,6,Th 8h,6.49,2,0.0,0.6818181818181818,0,0,1,-1,7h Kh 5c,7c,8d,0.0,checks
792784308,4.38,1,6,Th 8h,8.530000000000001,2,2.04,0.6818181818181818,0,0,1,0,7h Kh 5c,7c,8d,0.0,folds
792784173,3.92,0,8,Ah 5h,7.260000000000001,2,0.0,0.2691919191919192,0,0,0,-1,2h Kh Ts,7s,9s,0.0,checks
792783842,6.88,1,6,Kh Qd,1.3399999999999999,2,0.0,0.2873737373737374,0,0,-1,-1,3h Ad 5d,Jc,2c,0.0,checks
792783285,14.94,1,4,4h Ah,10.620000000000001,2,0.0,0.8404040404040404,0,0,0,-1,9h Ad 3c,5h,Kc,0.0,checks
792783285,14.94,1,4,4h Ah,13.98,2,3.36,0.8404040404040404,0,0,0,0,9h Ad 3c,5h,Kc,0.0,calls
792782880,4.3100000000000005,0,6,9s 9h,6.48,2,0.0,0.9848484848484849,0,0,0,-1,Tc 3s 9c,8h,Td,6.81,raises
792782389,10.5,1,5,Ah Qc,9.75,2,0.0,0.8939393939393939,0,0,1,-1,7s 3s 8h,Ad,8d,0.0,checks
792781202,11.3,1,5,Ah Qh,23.4,2,0.0,0.9601010101010101,0,0,-1,-1,3h Ac Ts,Ad,4c,11.3,raises
792780644,11.52,0,6,Ac 9h,11.71,2,4.75,0.8181818181818182,0,0,-1,1,Qs Ad 8d,2d,Tc,0.0,folds
792779694,14.79,1,5,Th 6h,12.420000000000002,2,0.0,0.6323232323232323,0,0,0,-1,Ts As 3h,5h,Jc,0.0,checks
792779694,14.79,1,5,Th 6h,20.28,2,7.86,0.6323232323232323,0,0,0,0,Ts As 3h,5h,Jc,0.0,folds
792779216,13.5,1,5,Js Ks,7.35,3,2.85,0.26666666666666666,0,0,-1,2,Qd 2h 9s,3h,7h,0.0,folds
792779109,6.24,0,6,Tc Ts,2.62,2,0.0,0.7631313131313131,0,0,0,-1,6h Kd 9d,3h,9c,0.0,checks
792779077,5.720000000000001,1,5,As Ad,19.310000000000002,2,0.0,0.9393939393939394,0,0,1,-1,6c 2h Kh,Js,Ah,11.47,raises
792778979,7.0,0,5,Jh Kd,133.67000000000002,2,116.17,0.9308080808080809,0,0,0,1,6d Qd 9s,6h,Td,0.0,folds
792778529,4.130000000000001,1,5,Ts 6s,6.739999999999999,2,0.0,0.15606060606060607,0,0,-1,-1,7c 8c Qd,3d,3c,0.0,checks
792778529,4.130000000000001,1,5,Ts 6s,10.739999999999998,2,4.0,0.15606060606060607,0,0,-1,0,7c 8c Qd,3d,3c,0.0,folds
792778436,12.31,0,5,6d 6c,9.04,2,2.91,0.6388888888888888,0,0,-1,1,8d Th Tc,5c,Ah,0.0,folds
792778074,20.080000000000002,0,4,8d Kc,11.5,2,3.7,0.7747474747474747,0,0,1,1,6d Ks 5h,Ad,9s,0.0,calls
792776968,12.64,0,6,Ad Kh,4.97,3,0.0,0.4813131313131313,0,0,1,-1,8h 6h 8c,9s,3d,0.0,checks
792776669,24.2,1,5,Kh 7h,28.42,3,11.02,0.7691919191919192,0,0,-1,2,Kc Jh Td,8h,9c,0.0,folds
792776248,4.0200000000000005,1,6,7h 7c,7.06,2,0.0,0.544949494949495,0,0,1,-1,8d Js 2d,Ad,3c,0.0,checks
792776248,4.0200000000000005,1,6,7h 7c,10.41,2,3.35,0.544949494949495,0,0,1,0,8d Js 2d,Ad,3c,0.0,folds
792775450,5.99,1,6,Qs Jh,3.12,2,0.0,0.8878787878787879,0,0,0,-1,Ad Qc 4d,Ac,9s,0.0,checks
792774542,7.0,2,9,Jh Ad,2.85,4,0.75,0.44494949494949493,0,0,-1,3,Td 8h 7d,4s,7h,0.0,folds
792774506,12.52,0,6,8c 7c,7.21,2,2.0,0.6838383838383838,0,0,1,1,8h 3d Td,3c,6c,0.0,calls
792774297,14.0,1,6,4s Js,2.25,2,0.0,0.4313131313131313,0,0,-1,-1,7d 4h Tc,6d,Ah,0.0,checks
792774297,14.0,1,6,4s Js,3.67,2,1.42,0.4313131313131313,0,0,-1,0,7d 4h Tc,6d,Ah,0.0,folds
792773173,13.5,0,6,7d 7c,4.75,3,0.0,0.5601010101010101,0,0,-1,-1,3c Js Ks,8d,2s,0.0,checks
792772993,8.01,1,6,5d Qd,13.98,2,0.0,0.30757575757575756,0,0,1,-1,Ks 7h 4d,6d,7s,0.0,checks
792772984,6.75,1,5,Ac Jh,1.6,2,0.0,0.43282828282828284,0,0,-1,-1,4c 8d 6h,8h,9h,0.0,checks
792772010,6.1000000000000005,1,6,Ts 7s,2.8,2,0.0,0.4808080808080808,0,0,0,-1,7c 9c 5d,6c,As,0.0,checks
792772010,6.1000000000000005,1,6,Ts 7s,4.57,2,1.77,0.4808080808080808,0,0,0,0,7c 9c 5d,6c,As,0.0,folds
792771605,5.74,1,5,Kd 7d,3.62,2,0.0,0.5954545454545455,0,0,-1,-1,Qh Ah Ks,Js,2h,8.24,raises
792771351,6.53,1,5,Ac 6s,2.04,2,0.64,0.7909090909090909,0,0,-1,-1,Ah 9c Jd,7h,Jh,0.64,bets
792771072,5.74,1,4,9h 6h,3.62,2,1.75,0.17424242424242425,0,0,-1,-1,5h Ac 7h,Qd,5s,1.75,bets
792771068,12.31,1,5,Qc Kd,5.629999999999999,2,0.0,0.7560606060606061,0,0,-1,-1,7h As Kc,3s,Ts,0.0,checks
792770666,13.219999999999999,0,5,As Qd,3.8099999999999996,2,0.0,0.3191919191919192,0,0,-1,-1,2d 5h 8c,6h,Kh,0.0,checks
792770532,6.75,1,8,9c 9h,1.85,2,0.0,0.396969696969697,0,0,-1,-1,Ah 6s Js,5s,4s,0.0,checks
792770204,54.86,2,7,7d As,15.420000000000002,3,2.0,0.692929292929293,0,0,-1,-1,2h Ac 5h,3s,9s,2.0,bets
792770204,52.86,2,7,7d As,33.42,3,14.0,0.692929292929293,0,0,-1,0,2h Ac 5h,3s,9s,0.0,folds
792733499,4.11,0,6,Jc Kc,6.88,2,0.0,0.6343434343434343,0,0,1,-1,Qs 2d Js,9h,8d,0.0,checks
