game_id,stack,flop_position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,hand_strength,hand_pos_potential,hand_neg_potential,last_raise__preflop_player,last_raise_flopplayer,flop,mise en cas de raise/bet,decision
793295814,6.5,0,6,Th Qh,2.35,2,0.74,0.3593894542090657,0.1869599872469313,0.1158043539722929,0,-1,5c Jh 8d,0.74,bets
793295789,6.25,0,7,Td Tc,11.309999999999999,3,7.21,0.8108233117483812,0.19365853658536586,0.07297605473204105,0,1,Kc 4c 7c,0.0,folds
793294892,14.5,1,7,Td 9s,1.0,2,0.63,0.2631822386679001,0.09413233458177278,0.11626297577854672,-1,-1,2s 6d Kh,0.63,bets
793294815,7.25,3,7,Ad 4h,1.0,4,0.0,0.7132284921369103,0.10031948881789138,0.1148578811369509,-1,-1,Tc 4d Kc,0.0,checks
793294815,7.25,3,7,Ad 4h,2.26,4,0.63,0.7132284921369103,0.10031948881789138,0.1148578811369509,-1,1,Tc 4d Kc,0.0,folds
793294404,7.25,0,6,3c 9c,0.5,2,0.25,0.7742830712303422,0.09392712550607288,0.06595238095238096,-1,-1,2h 9s Kd,0.25,bets
793293741,7.25,2,7,5s 3d,0.85,3,0.25,0.7409805735430157,0.16929721240675305,0.12611940298507462,-1,-1,2d 5h As,0.25,bets
793291557,6.75,1,6,Qc Ad,1.85,2,0.0,0.5703052728954672,0.1044776119402985,0.16017176596886742,1,-1,6d 4s 8c,0.0,checks
793290997,5.55,0,8,Ac Qh,5.5,2,1.25,0.5851063829787234,0.10723571253372578,0.13778126635269491,0,1,4d Jh 2d,0.0,calls
793289891,7.0,1,5,Jh 2h,1.1,2,0.0,0.6530989824236818,0.12475014697236919,0.08454787650838426,0,-1,Qs Jc Ks,0.0,checks
793289891,7.0,1,5,Jh 2h,1.85,2,0.75,0.6530989824236818,0.12475014697236919,0.08454787650838426,0,0,Qs Jc Ks,0.0,folds
793289102,6.75,2,5,6c 4c,2.35,3,0.0,0.10407030527289547,0.07036656389174374,0.1754985754985755,1,-1,Kh 7s Jc,0.0,checks
793289102,6.75,2,5,6c 4c,3.09,3,0.74,0.10407030527289547,0.07036656389174374,0.1754985754985755,1,0,Kh 7s Jc,0.0,folds
793288942,7.0,1,8,4h 8h,1.1,2,0.0,0.6345975948196114,0.07967615857063093,0.18238993710691823,0,-1,6s 4s Js,0.0,checks
793274749,13.5,0,3,Ac 8d,3.0,2,0.0,0.559204440333025,0.05987525987525988,0.17471264367816092,1,-1,Jh 9s Kd,0.0,checks
793274117,14.5,2,4,Tc 8h,1.0,3,0.63,0.25208140610545793,0.09156758234249009,0.15872442839951864,-1,-1,6d Kd 4h,0.63,bets
793273695,19.0,2,6,9h 4h,4.0,4,0.0,0.1484736355226642,0.26994594594594595,0.11595959595959596,-1,-1,3h Qh 5s,0.0,checks
793273695,19.0,1,6,9h 4h,8.0,2,4.0,0.1484736355226642,0.26994594594594595,0.11595959595959596,-1,0,3h Qh 5s,0.0,folds
793273222,6.75,1,6,Jh Kd,2.5,3,0.0,0.4592969472710453,0.1085832861724203,0.14484364604125083,1,-1,8h Tc 2c,0.0,checks
793273027,7.0,1,6,5c 5s,1.35,2,0.0,0.967622571692877,0.14412698412698413,0.05768005098789038,1,-1,5h 3c 6d,0.0,checks
793272698,19.5,2,6,Qh As,12.5,4,0.0,0.5448658649398704,0.08906810035842294,0.19808881394041597,2,-1,2c 8c Jc,0.0,checks
793272698,19.5,2,6,Qh As,20.5,4,4.0,0.5448658649398704,0.08906810035842294,0.19808881394041597,2,0,2c 8c Jc,0.0,folds
793270761,5.6,1,6,Ah Kc,4.3,2,1.75,0.971322849213691,0.06470588235294118,0.042038619816397595,1,-1,2h 9h As,1.75,bets
793251577,12.36,1,4,Td Kh,2.25,2,0.0,0.40379278445883443,0.09984591679506934,0.2238347190728143,0,-1,6h 5s 4h,0.0,checks
793251577,12.36,1,4,Td Kh,2.96,2,0.71,0.40379278445883443,0.09984591679506934,0.2238347190728143,0,0,6h 5s 4h,0.0,folds
793251489,4.75,0,5,Jd Kc,0.75,2,0.25,0.9084181313598519,0.03943355119825708,0.1334010152284264,-1,1,Jh Th 3h,3.0,raises
793251089,13.5,1,6,Qd Ac,3.75,2,2.38,0.9629972247918593,0.06976744186046512,0.06194125159642401,1,-1,4h 6s Qs,2.38,bets
793250120,6.12,1,5,Ts Ad,3.01,2,4.6,0.937095282146161,0.06103286384976526,0.10511811023622047,1,-1,6d Tc 9c,4.6,bets
793250120,1.5200000000000005,1,5,Ts Ad,14.57,2,6.96,0.937095282146161,0.06103286384976526,0.10511811023622047,1,0,6d Tc 9c,0.0,calls
793249141,7.0,0,6,Qd As,3.62,3,1.01,0.5111008325624422,0.2460287679799875,0.17139437462597248,1,2,7d 8d 6d,0.0,folds
793247295,14.5,0,5,Js 6h,1.0,2,0.0,0.2238667900092507,0.07544483985765124,0.19905149051490514,-1,-1,Td 9d 4d,0.0,checks
793244845,5.640000000000001,1,6,As Ac,3.7199999999999998,2,0.0,0.9218316373728029,0.04,0.12397191574724173,0,-1,Js 9s Th,0.0,checks
793244644,14.0,1,6,7d Ad,2.25,2,0.0,0.9056429232192414,0.06031746031746032,0.145010183299389,0,-1,6d 4c 7s,0.0,checks
793244644,14.0,1,6,7d Ad,3.25,2,1.0,0.9056429232192414,0.06031746031746032,0.145010183299389,0,0,6d 4c 7s,0.0,calls
793244633,13.75,0,6,Kh Kc,2.75,2,1.36,0.8607770582793709,0.046357615894039736,0.0426781238811314,0,-1,Ad 9h 7c,1.36,bets
793243737,13.35,0,6,Ad Jd,5.05,2,1.0,0.5740055504162812,0.10528076463560335,0.15226666666666666,0,1,Th 4c 7c,0.0,calls
793243520,6.92,0,5,3c 3s,1.74,3,0.0,0.6054579093432008,0.04246682279469165,0.13068702290076337,0,-1,Jc 7s Kd,0.0,checks
793242663,13.5,0,6,Jd Ad,4.5,3,0.0,0.5740055504162812,0.10528076463560335,0.15397333333333332,0,-1,6c Td 5c,0.0,checks
793242412,14.5,0,6,6d Qd,2.04,2,0.79,0.4259944495837188,0.26010666666666665,0.09376344086021506,-1,1,Ad 5c Jd,0.0,calls
793242251,14.0,0,6,Ts 7s,2.0,2,0.0,0.25208140610545793,0.27108104414377476,0.09482551143200962,1,-1,As 2s 9h,0.0,checks
793241493,6.88,1,6,Ks Kd,1.5899999999999999,2,1.25,0.9606845513413506,0.08527131782945736,0.06487006737247353,1,-1,3c Jh 6h,1.25,bets
793241412,6.88,0,4,Jh Ad,1.3399999999999999,2,0.66,0.8973172987974098,0.05107212475633528,0.019618590841612424,0,-1,As 2h 2c,0.66,bets
793239981,6.88,1,6,Qc Ah,1.5899999999999999,2,0.0,0.5851063829787234,0.17081187147412313,0.1336473050758765,1,-1,9h Kc Tc,0.0,checks
793239981,6.88,1,6,Qc Ah,2.09,2,0.5,0.5851063829787234,0.17081187147412313,0.1336473050758765,1,0,9h Kc Tc,0.0,calls
793239236,7.0,1,4,9s Kh,1.1,2,0.0,0.8769657724329325,0.0696078431372549,0.025867507886435333,0,-1,Kc 5s 5d,0.0,checks
793239236,7.0,1,4,9s Kh,1.4500000000000002,2,0.35,0.8769657724329325,0.0696078431372549,0.025867507886435333,0,0,Kc 5s 5d,0.0,calls
793237383,13.25,1,6,8d Jd,4.0,2,1.98,0.3371877890841813,0.08978270920018493,0.11996386630532972,1,-1,2d 6s Ah,1.98,bets
793236823,13.75,0,5,Qh Qc,3.0,2,0.95,0.8552266419981499,0.04628450106157112,0.0596036036036036,0,-1,3s As 7c,0.95,bets
793236244,7.25,1,6,2h 9s,0.75,3,0.0,0.04116558741905643,0.145661223182837,0.19319727891156463,-1,-1,5h 4d 6d,0.0,checks
793236218,6.75,1,5,As 3s,1.6,2,0.0,0.7076780758556892,0.09989550679205851,0.13602430555555556,0,-1,Th Jc 3h,0.0,checks
793236218,6.75,1,5,As 3s,2.6100000000000003,2,1.01,0.7076780758556892,0.09989550679205851,0.13602430555555556,0,0,Th Jc 3h,0.0,folds
793236169,13.85,0,6,5s 5c,2.55,2,0.0,0.7571692876965772,0.04140261934938741,0.17712657712657712,0,-1,9d 8d 8h,0.0,checks
793236077,14.0,1,9,Ks Qh,2.25,2,0.0,0.5962072155411656,0.16230788611740993,0.11658962506420134,0,-1,4h Js Ah,0.0,checks
793236077,14.0,1,9,Ks Qh,3.5,2,1.25,0.5962072155411656,0.16230788611740993,0.11658962506420134,0,0,4h Js Ah,0.0,calls
793235913,13.85,0,6,Js Jc,2.55,3,2.0,0.9495837187789085,0.07636363636363637,0.07426160337552742,0,-1,3s Th 9c,2.0,bets
793234712,14.0,0,6,2h Qh,3.26,2,1.26,0.6799259944495837,0.09264565425023878,0.16284251731406202,1,1,Ad 2c 5c,0.0,calls
793232945,5.25,0,6,9s As,7.35,2,2.75,0.9463459759481961,0.08196721311475409,0.09249512670565302,1,1,4d 9c 5d,7.75,raises
793232114,8.5,2,5,As Qh,6.25,4,0.0,0.559204440333025,0.16437976437976437,0.16033570516329138,2,-1,3s 5s 2d,8.5,raises
793230926,6.75,0,6,Kd Ah,1.75,2,1.11,0.971322849213691,0.06470588235294118,0.051756885090218425,0,-1,Js 9s Ac,1.11,bets
793230889,6.92,0,9,Qs As,1.26,2,0.8,0.8603145235892692,0.2878787878787879,0.023436941764916043,0,-1,Ks Qh 7s,0.8,bets
793229772,13.0,0,8,Ah Qs,6.5,3,2.06,0.5851063829787234,0.10816777041942605,0.13940345368916798,0,-1,4h 9c 6d,2.06,bets
793229368,6.92,0,5,Ah Ad,1.41,2,0.0,0.9125809435707678,0.0439766081871345,0.014139367330856693,0,-1,Jc Kh Kd,0.0,checks
793228622,11.0,0,5,Qh Ad,10.25,2,3.24,0.7257169287696578,0.08039867109634552,0.1240388677651035,0,-1,3s 3c 7h,3.24,bets
793228362,4.42,0,4,Jd Kc,1.26,2,0.62,0.9509713228492137,0.07023809523809524,0.05127707727125768,0,-1,6d Ks 4h,0.62,bets
793227711,6.75,1,6,As Qc,2.5,3,0.25,0.7257169287696578,0.08571428571428572,0.1240388677651035,1,-1,5d 9c 9s,0.25,bets
793227531,6.68,0,5,Kh Qh,1.9899999999999998,2,0.63,0.5962072155411656,0.16311413454270596,0.10683102208525937,0,-1,Ad 3c Ts,0.63,bets
793226658,4.25,1,6,Qh Qc,2.5,3,0.25,0.7904717853839038,0.04248653940283896,0.016322287199480184,1,-1,Td Th Ac,0.25,bets
793226658,4.0,1,6,Qh Qc,4.25,2,1.5,0.7904717853839038,0.04248653940283896,0.016322287199480184,1,0,Td Th Ac,0.0,folds
793226643,6.75,1,5,Ac 8c,1.6,2,0.0,0.559204440333025,0.05853545853545854,0.19253785805509943,0,-1,9s Kh Ts,0.0,checks
793226643,6.75,1,5,Ac 8c,2.6,2,1.0,0.559204440333025,0.05853545853545854,0.19253785805509943,0,0,9s Kh Ts,0.0,folds
793225956,7.0,1,5,8c Ad,1.1,2,0.0,0.6924144310823311,0.08222881635344544,0.13293492695883133,0,-1,4s 9c 9s,0.0,checks
793225956,7.0,1,5,8c Ad,1.62,2,0.52,0.6924144310823311,0.08222881635344544,0.13293492695883133,0,0,4s 9c 9s,0.0,folds
793225049,14.5,1,3,5h Qh,1.0,2,0.5,0.3149861239592969,0.08903803131991052,0.15072463768115943,-1,-1,9d 8h 4c,0.5,bets
793224914,6.88,0,5,Kc Jh,1.3399999999999999,2,0.85,0.9398704902867715,0.11862745098039215,0.06077854105332025,0,-1,9s Td Kh,0.85,bets
793224823,13.75,1,6,4c 4h,2.5,2,0.0,0.6110083256244219,0.04196357878068092,0.13262733232476046,1,-1,8d 6d Qc,0.0,checks
793223568,10.91,1,6,Th Ts,8.43,2,0.0,0.8441258094357077,0.046153846153846156,0.07477181453085067,1,-1,Ac 6d 7h,0.0,checks
793222798,6.88,1,4,Js Th,1.5899999999999999,2,0.0,0.3593894542090657,0.09172644667623146,0.11670907548770144,1,-1,4s Kc 8h,0.0,checks
793222798,6.88,1,4,Js Th,2.3499999999999996,2,0.76,0.3593894542090657,0.09172644667623146,0.11670907548770144,1,0,4s Kc 8h,0.0,folds
793221358,4.42,0,4,9d Kd,2.57,3,0.83,0.5851063829787234,0.15457444199166054,0.1387057387057387,0,1,Tc Jc Jd,0.0,calls
793221179,7.25,2,9,9h 8s,0.85,3,0.0,0.8954671600370028,0.14923371647509578,0.10621352557500859,-1,-1,9s 5s 7d,0.0,checks
793221179,7.25,2,9,9h 8s,2.35,3,0.75,0.8954671600370028,0.14923371647509578,0.10621352557500859,-1,1,9s 5s 7d,0.0,calls
793220198,10.91,1,6,Ah Kc,8.43,2,2.67,0.5962072155411656,0.10980095742000504,0.1280945043656908,1,-1,2s 8c Qc,2.67,bets
793220198,8.24,1,6,Ah Kc,17.1,2,6.0,0.5962072155411656,0.10980095742000504,0.1280945043656908,1,0,2s 8c Qc,0.0,folds
793219810,6.9,0,5,7d 7s,2.6999999999999997,3,0.65,0.7627197039777983,0.04271508862948552,0.08711111111111111,1,1,3c 3h 8c,0.0,calls
793219710,6.88,1,5,Ah As,1.96,3,1.25,0.9662349676225717,0.0918918918918919,0.04363636363636364,1,-1,3c Qs Kh,1.25,bets
793218687,13.5,1,8,5s 3s,3.25,2,0.0,0.7520814061054579,0.09372693726937269,0.12581699346405228,0,-1,5d Qs 2d,0.0,checks
793218687,13.5,1,8,5s 3s,5.3100000000000005,2,2.06,0.7520814061054579,0.09372693726937269,0.12581699346405228,0,0,5d Qs 2d,0.0,calls
793218352,6.25,0,8,Qs Ad,2.85,2,1.35,0.9639222941720629,0.06507936507936508,0.03834130781499202,0,-1,6d As 3c,1.35,bets
793218352,4.9,0,8,Qs Ad,8.25,2,4.05,0.9639222941720629,0.06507936507936508,0.03834130781499202,0,1,6d As 3c,0.0,folds
793216515,11.1,0,6,Kc Kd,8.55,2,3.5,0.9606845513413506,0.08527131782945736,0.05441129290984922,0,-1,8d Js 3c,3.5,bets
793214699,13.5,2,6,Kh 4h,4.75,3,0.0,0.7058279370952821,0.0988577362409138,0.11975630983463882,1,-1,Jc 7s 4c,0.0,checks
793214699,13.5,2,6,Kh 4h,9.75,3,2.5,0.7058279370952821,0.0988577362409138,0.11975630983463882,1,1,Jc 7s 4c,0.0,folds
793207102,6.75,1,9,As Kc,2.35,3,1.16,0.9565217391304348,0.044,0.07277402764384443,1,-1,4h 3d Ah,1.16,bets
793207018,7.25,1,8,9h 7h,0.5,2,0.25,0.8029602220166513,0.08888888888888889,0.09077688480673556,-1,-1,7s 5h Td,0.25,bets
793201940,5.5,0,8,Kc Ks,4.0,2,1.9,0.9606845513413506,0.08527131782945736,0.06602502406159769,0,-1,4d 9c 3c,1.9,bets
793201811,7.25,0,8,Qh 9h,1.5,3,0.25,0.44819611470860315,0.08374930671103716,0.13353783231083843,-1,1,2d As 6s,0.0,folds
793200188,7.0,2,9,As 2s,1.6,3,0.25,0.9930619796484736,0.02962962962962963,0.02089922480620155,1,-1,Qh 2d 2h,0.25,bets
793200188,6.75,1,9,As 2s,2.85,2,1.0,0.9930619796484736,0.02962962962962963,0.02089922480620155,0,0,Qh 2d 2h,0.0,calls
793199687,7.25,1,8,5h 8d,0.35,2,0.0,0.7622571692876966,0.08641025641025642,0.1467553405884724,-1,-1,3c 7c 5d,0.0,checks
793198990,14.5,2,9,7s Ks,1.5,3,0.0,0.4259944495837188,0.09326222222222222,0.13913978494623655,-1,-1,Jc 2d 5d,0.0,checks
793198990,14.5,2,9,7s Ks,3.4000000000000004,3,0.95,0.4259944495837188,0.09326222222222222,0.13913978494623655,-1,1,Jc 2d 5d,0.0,folds
793198803,6.88,1,7,Ad Kh,1.96,3,0.0,0.5962072155411656,0.11020408163265306,0.13805855161787364,1,-1,Jd 7c 6h,0.0,checks
793198803,6.88,1,7,Ad Kh,3.8200000000000003,3,0.93,0.5962072155411656,0.11020408163265306,0.13805855161787364,1,0,Jd 7c 6h,0.0,folds
793198453,6.88,0,8,8d Ad,1.3399999999999999,2,0.0,0.7354301572617946,0.09942329873125721,0.06595655806182121,0,-1,Ks Qs 8c,0.0,checks
793196601,7.25,0,9,Ks Jh,2.83,3,0.79,0.4703977798334875,0.09840169458886963,0.1557504873294347,-1,2,Qd 6c 7c,0.0,folds
793195140,6.75,1,8,Kh Jh,1.6,2,0.0,0.5851063829787234,0.09104733872945793,0.13725798011512297,0,-1,2s 6s 2h,0.0,checks
793194253,6.75,0,7,Qd Jd,1.6,2,1.01,0.883441258094357,0.050301464254952626,0.036000927858965436,0,-1,3s Jc 3h,1.01,bets
793193476,13.5,1,8,7s 7c,3.75,2,0.0,0.8274745605920444,0.045989304812834225,0.10100558659217877,1,-1,5d Qh 3c,0.0,checks
793193476,13.5,1,8,7s 7c,5.53,2,1.78,0.8274745605920444,0.045989304812834225,0.10100558659217877,1,0,5d Qh 3c,0.0,folds
793192370,6.75,1,8,Jd Jc,2.5,3,1.58,0.9495837187789085,0.07636363636363637,0.07990912041544954,1,-1,Tc 2c 8d,1.58,bets
793190233,7.25,1,7,2c 4d,0.6,2,0.0,0.015263644773358002,0.07252884315559713,0.050793650793650794,-1,-1,Ks Jc 5h,0.0,checks
793190166,5.460000000000001,1,8,Kh Ad,4.83,2,1.53,0.9352451433857539,0.19908675799086759,0.035108481262327414,1,-1,6d Kd 8d,1.53,bets
793188820,13.85,0,9,Ah 9d,4.8,2,2.0,0.9417206290471786,0.03434343434343434,0.072586788551529,0,1,Jh Ac Td,0.0,calls
793187788,7.25,0,9,7d 2h,0.5,2,0.0,0.0818686401480111,0.08264794383149449,0.12903225806451613,-1,-1,Td 5c Ah,0.0,checks
793186821,5.5,1,9,As Kd,6.35,3,0.5,0.7368177613320999,0.0809688581314879,0.1290054099042863,1,-1,3d 6c 3h,0.5,bets
793186821,5.0,1,9,As Kd,11.85,3,2.5,0.7368177613320999,0.0809688581314879,0.1290054099042863,1,0,3d 6c 3h,0.0,folds
793185371,14.5,2,9,7d Ac,2.0,4,0.0,0.8325624421831638,0.09818840579710145,0.09080841638981174,-1,-1,7s 4d 9h,0.0,checks
793184574,6.5,1,8,Jh Ah,2.6,2,0.0,0.5851063829787234,0.09271523178807947,0.11930926216640503,1,-1,Qs 6d 2h,0.0,checks
793183968,6.75,2,9,Kh Qh,2.35,3,0.0,0.4703977798334875,0.29919121894858464,0.09642625081221573,1,-1,2h 8h 4d,0.0,checks
793183968,6.75,2,9,Kh Qh,5.33,3,1.49,0.4703977798334875,0.29919121894858464,0.09642625081221573,1,1,2h 8h 4d,9.25,raises
793182789,4.75,2,9,4s 4c,2.35,3,0.0,0.9944495837187789,0.022222222222222223,0.027906976744186046,1,-1,5c Td 4d,0.0,checks
793182789,4.75,2,9,4s 4c,3.09,3,0.74,0.9944495837187789,0.022222222222222223,0.027906976744186046,1,0,5c Td 4d,1.48,raises
793181896,7.0,1,8,Ks Qd,1.35,2,0.25,0.5962072155411656,0.16266061980347696,0.12143468584146551,1,-1,Jc 8c Ad,0.25,bets
793180834,7.25,2,8,3d As,0.85,3,0.0,0.47409805735430155,0.07283304246655033,0.2220502901353965,-1,-1,9d 7c 8s,0.0,checks
793178027,27.5,0,7,Qs Jc,5.5,2,1.74,0.4703977798334875,0.08661659926824572,0.15029239766081873,0,-1,4h 5h Ks,1.74,bets
793175479,7.0,0,8,4s 4d,1.1,2,0.0,0.7516188714153561,0.04147046674927716,0.1842558425584256,0,-1,5c 6d 5d,0.0,checks
793175152,27.0,2,6,3c 2c,9.5,3,0.0,0.004162812210915819,0.0667900092506938,0.011111111111111112,1,-1,Kc Ah 6h,0.0,checks
793175152,27.0,2,6,3c 2c,21.54,3,6.02,0.004162812210915819,0.0667900092506938,0.011111111111111112,1,1,Kc Ah 6h,0.0,folds
793173869,7.25,0,9,7c 9d,0.5,2,0.25,0.17067530064754857,0.175952645209027,0.14444444444444443,-1,-1,Kh 5s 6h,0.25,bets
793173491,10.5,0,9,Ah Qh,9.75,2,4.82,0.971322849213691,0.23529411764705882,0.03317505539727762,0,-1,3h Kh Ac,4.82,bets
793173139,7.25,1,6,2h 8s,0.6,2,0.0,0.6651248843663274,0.0958904109589041,0.1332409972299169,-1,-1,7c 2c Qh,0.0,checks
793172719,27.0,1,8,5c 3c,6.5,2,0.0,0.015263644773358002,0.2661157883795863,0.02857142857142857,0,-1,9d 2c Kc,0.0,checks
793172719,27.0,1,8,5c 3c,10.5,2,4.0,0.015263644773358002,0.2661157883795863,0.02857142857142857,0,0,9d 2c Kc,0.0,calls
793167213,7.25,0,7,8h Qh,0.5,2,0.32,0.3482886216466235,0.33729822911769314,0.08748906386701662,-1,-1,5h 9h Jc,0.32,bets
793164159,7.25,1,7,7d 7h,1.5,5,0.25,0.7275670675300647,0.04248587570621469,0.09546802202456586,-1,2,8d Qd 5s,0.0,calls
793163894,29.0,2,9,As 5s,3.0,3,0.0,0.877890841813136,0.050534979423868316,0.11141456582633054,-1,-1,Qh Ah 3h,0.0,checks
793163894,29.0,2,9,As 5s,4.42,3,1.42,0.877890841813136,0.050534979423868316,0.11141456582633054,-1,0,Qh Ah 3h,0.0,calls
793163616,7.25,2,7,4c 4d,0.75,3,0.0,0.7109158186864015,0.042598509052183174,0.13480710879930646,-1,-1,9d 5d 3c,0.0,checks
793162438,7.0,1,8,7h 7c,1.1,2,0.0,0.7627197039777983,0.04271508862948552,0.08468686868686869,0,-1,6s 6h Ah,0.0,checks
793162438,7.0,1,8,7h 7c,1.8,2,0.7,0.7627197039777983,0.04271508862948552,0.08468686868686869,0,0,6s 6h Ah,4.4,raises
793162043,7.25,2,7,4s 6s,0.5,3,0.32,0.026364477335800184,0.34526437506569957,0.08484848484848485,-1,-1,2s 5c 5s,0.32,bets
793161343,7.0,0,8,2c 7c,1.0,2,0.0,0.13737280296022203,0.10092493774457488,0.12527233115468409,1,-1,Qd 8s Qs,0.0,checks
793160459,4.5,1,8,6h 7h,1.5,3,0.0,0.11517113783533765,0.327448259914441,0.09612403100775194,0,-1,9h Ah 5d,0.0,checks
793157235,6.75,1,7,Ah 6c,1.6,2,0.0,0.7243293246993524,0.09988925802879291,0.07633587786259542,0,-1,Jh 6s Kc,0.0,checks
793157235,6.75,1,7,Ah 6c,2.3600000000000003,2,0.76,0.7243293246993524,0.09988925802879291,0.07633587786259542,0,0,Jh 6s Kc,2.0,raises
793155076,7.0,2,7,7c 5c,1.6,3,0.0,0.10407030527289547,0.15948384149823,0.09183285849952516,1,-1,Ts 4d 8d,0.0,checks
793140252,6.14,1,5,Jd Td,3.0700000000000003,2,0.0,0.3593894542090657,0.28278335724533715,0.10212044105173876,0,-1,6c 6d 3d,0.0,checks
793140252,6.14,1,5,Jd Td,4.53,2,1.46,0.3593894542090657,0.28278335724533715,0.10212044105173876,0,0,6c 6d 3d,8.64,raises
793140124,5.12,0,4,5s 5c,1.3399999999999999,2,0.25,0.7164662349676225,0.04256243213897937,0.10941935483870968,0,-1,4h 7s Jd,0.25,bets
793139354,7.0,3,6,Ah 3h,2.1,4,0.0,0.5185013876040703,0.06755555555555555,0.14843657817109143,2,-1,7c Qh 5d,0.0,checks
793139354,7.0,2,6,Ah 3h,3.4200000000000004,3,0.66,0.5185013876040703,0.06755555555555555,0.14843657817109143,1,1,7c Qh 5d,0.0,folds
793137590,6.12,1,4,Ah Th,3.01,2,0.0,0.9491211840888066,0.06551724137931035,0.04619371558147068,1,-1,Ad 7c 5s,0.0,checks
793137590,6.12,1,4,Ah Th,4.4399999999999995,2,1.43,0.9491211840888066,0.06551724137931035,0.04619371558147068,1,0,Ad 7c 5s,0.0,calls
793136491,24.25,0,5,Ac Qd,13.0,2,6.17,0.5962072155411656,0.09433106575963719,0.1314843348741654,0,-1,6c Kh 4s,6.17,bets
793136418,14.5,1,4,8s Qh,1.0,2,0.5,0.562904717853839,0.09322152341020265,0.12463295269168026,-1,-1,3c As Ad,0.5,bets
793136184,6.88,1,5,Kd Kh,1.96,4,1.24,0.9606845513413506,0.08527131782945736,0.0709015078601219,1,-1,9d 3c Tc,1.24,bets
793135742,7.25,1,6,5h 8h,0.6,2,0.0,0.17067530064754857,0.08904920458749538,0.1818342151675485,-1,-1,6c 6h Jc,0.0,checks
793135646,6.9,1,5,8c 8d,1.2999999999999998,2,0.0,0.9990749306197965,0.022222222222222223,0.0033333333333333335,0,-1,5h 8s 5d,0.0,checks
793135646,6.9,1,5,8c 8d,1.92,2,0.62,0.9990749306197965,0.022222222222222223,0.0033333333333333335,0,0,5h 8s 5d,0.0,calls
793135362,12.75,0,4,Qs Ts,4.5,3,0.0,0.4592969472710453,0.08481418600264101,0.13512974051896207,0,-1,2c Kc 3h,0.0,checks
793134465,6.92,0,4,Jd Ac,1.26,2,0.0,0.8982423681776133,0.0471976401179941,0.04380561259411362,0,-1,Td Tc Js,0.0,checks
793134414,22.0,1,5,Qc Ad,16.5,2,5.22,0.7257169287696578,0.07906976744186046,0.1280946345585129,1,-1,2h 2s 3c,5.22,bets
793134400,13.5,1,6,Jc 9c,3.25,2,0.0,0.8297872340425532,0.28342245989304815,0.04251851851851852,0,-1,6c Kc Js,0.0,checks
793134400,13.5,1,6,Jc 9c,5.3100000000000005,2,2.06,0.8297872340425532,0.28342245989304815,0.04251851851851852,0,0,6c Kc Js,6.0,raises
793134400,7.5,1,6,Jc 9c,101.64,2,90.33,0.8297872340425532,0.28342245989304815,0.04251851851851852,0,0,6c Kc Js,15.82,raises
793130027,29.0,1,5,5c Js,3.0,3,0.0,0.8075855689176689,0.08846761453396525,0.06879756468797564,-1,-1,6h Kd Jh,0.0,checks
793130027,29.0,1,5,5c Js,9.0,3,3.0,0.8075855689176689,0.08846761453396525,0.06879756468797564,-1,0,6h Kd Jh,0.0,folds
793128979,13.75,0,6,Ts Ad,2.75,2,1.36,0.9565217391304348,0.05733333333333333,0.04095146255223401,0,-1,8h Jd As,1.36,bets
793128314,7.25,1,6,Jh Ts,0.5,2,0.32,0.8732654949121184,0.058095238095238096,0.05779655051038367,-1,-1,Js 7h 7s,0.32,bets
793127118,5.13,0,6,8c 8h,1.3399999999999999,2,0.0,0.8330249768732655,0.04604051565377532,0.1025527192008879,0,-1,Ad 4d 6s,0.0,checks
793127066,13.5,1,6,5d 5s,3.25,2,0.0,0.7164662349676225,0.04256243213897937,0.10666666666666667,0,-1,3d As Qc,0.0,checks
793127066,13.5,1,6,5d 5s,4.28,2,1.03,0.7164662349676225,0.04256243213897937,0.10666666666666667,0,0,3d As Qc,0.0,folds
793127007,7.25,1,6,5c 6d,0.6,2,0.0,0.6632747456059205,0.16188313654253708,0.11868827160493828,-1,-1,7s 9c 5s,0.0,checks
793127007,7.25,1,6,5c 6d,0.98,2,0.38,0.6632747456059205,0.16188313654253708,0.11868827160493828,-1,0,7s 9c 5s,0.0,calls
793126005,6.92,0,5,8h 7h,1.41,2,0.0,0.11517113783533765,0.09566423864030524,0.13092161929371232,0,-1,Qd 4c 2h,0.0,checks
793125392,29.0,1,5,Js 9c,3.0,3,0.0,0.3482886216466235,0.08976649427989343,0.14304461942257218,-1,-1,Ah 7d 3d,0.0,checks
793125392,29.0,1,5,Js 9c,7.0,3,2.0,0.3482886216466235,0.08976649427989343,0.14304461942257218,-1,0,Ah 7d 3d,0.0,folds
793123172,7.25,2,6,9c Jc,0.75,3,0.0,0.23728029602220166,0.10416834204530225,0.1876117496807152,-1,-1,2s 3d 5d,0.0,checks
793123172,7.25,2,6,9c Jc,1.4699999999999998,3,0.36,0.23728029602220166,0.10416834204530225,0.1876117496807152,-1,1,2s 3d 5d,0.0,folds
793122975,7.0,1,5,Ah Td,1.1,2,0.0,0.5481036077705828,0.10065359477124183,0.17193374278801415,0,-1,3c 5h 7h,0.0,checks
