game_id,stack,position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,last_raise__preflop_player,mise en cas de raise/bet,decision
790648191,30.0,1,5,Ah 7d,1.5,4,1.0,-3,0.0,folds
790648087,14.5,1,6,6s Qs,4.5,3,2.5,2,0.0,folds
790648049,20.0,1,5,Qc Ac,4.5,5,3.0,2,20.0,raises
790647939,29.0,0,3,8d As,4.0,2,2.0,-2,0.0,calls
790647893,15.0,4,9,Qc Ks,0.75,7,0.5,-3,1.5,raises
790647893,13.5,0,9,Qc Ks,21.75,2,20.0,1,0.0,folds
790647760,30.0,0,5,Th 8s,4.5,4,3.0,1,0.0,folds
790647529,20.0,0,5,5s 9c,5.0,4,3.5,1,0.0,folds
790647255,30.0,0,4,5c 5d,1.5,4,1.0,-3,2.3,raises
790647134,29.5,3,6,6c 6d,12.05,4,7.5,0,0.0,folds
790647119,19.5,2,5,Ad Tc,11.5,3,9.5,0,19.5,raises
790646827,29.0,1,6,7h Jd,3.5,2,1.0,0,0.0,folds
790646808,15.0,3,9,Kd Js,5.25,9,1.5,6,0.0,folds
790646643,15.0,2,6,8h Tc,0.75,5,0.5,-3,0.0,folds
790646607,15.0,2,9,Ks 5h,0.75,5,0.5,-3,0.0,folds
790646577,30.0,3,6,6c 9d,1.5,6,1.0,-3,0.0,folds
790646547,29.5,-2,4,8s Ad,3.5,3,1.5,0,0.0,folds
790646429,19.0,2,5,Ks 7c,6.0,4,2.0,-2,0.0,folds
790646417,15.0,1,6,9s 8d,0.75,4,0.5,-3,0.0,folds
790646297,15.0,1,9,4c 8c,2.25,5,1.5,2,0.0,folds
790646097,29.0,1,4,Qs Jh,3.5,2,1.0,0,0.0,calls
790646005,15.0,0,6,3h 2c,2.25,4,1.5,1,0.0,folds
790645571,30.0,2,6,Jd 4h,1.5,5,1.0,-3,0.0,folds
790645534,30.0,1,5,7c Qs,1.5,5,1.0,-3,0.0,folds
790645517,14.75,1,6,Ah 2h,0.75,2,0.25,-3,1.0,raises
790645305,30.0,0,5,8s Qh,1.5,3,1.0,-3,0.0,folds
790645263,15.0,0,9,9d 3c,9.25,6,6.0,1,0.0,folds
790645196,29.5,1,5,3s 6c,1.5,2,0.5,-3,0.0,folds
790645016,30.0,1,6,3s Qd,1.5,4,1.0,-3,0.0,folds
790644930,15.0,3,6,Qh 5d,0.75,6,0.5,-3,0.0,folds
790644900,29.0,1,5,As Kh,3.5,2,1.0,0,6.0,raises
790644715,14.75,3,9,5d 7s,2.75,4,1.25,0,0.0,folds
790644605,30.0,2,5,Kh Th,1.5,5,1.0,-3,3.0,raises
790644291,15.0,2,6,8h 7d,0.75,5,0.5,-3,0.0,folds
790644145,14.5,1,9,6h 4h,2.25,2,1.0,0,0.0,calls
790644069,30.0,1,5,Kd Jh,1.5,4,1.0,-3,2.5,raises
790644069,27.5,0,5,Kd Jh,9.5,2,6.0,1,0.0,folds
790644047,30.0,0,6,9h 4h,1.5,3,1.0,-3,0.0,folds
790644017,15.0,1,6,3d 9h,0.75,4,0.5,-3,0.0,folds
790643871,15.0,0,6,8h 7d,0.75,3,0.5,-3,0.0,folds
790643695,15.0,6,9,8c 9c,0.75,9,0.5,-3,0.0,folds
790643528,29.5,2,6,Tc 4d,4.5,3,2.5,0,0.0,folds
790643275,30.0,0,5,6s 2s,1.5,3,1.0,-3,0.0,folds
790643191,15.0,3,6,Kd Ac,0.75,6,0.5,-3,1.5,raises
790643110,29.0,2,6,Tc 5s,9.0,3,4.5,0,0.0,folds
790642994,14.75,1,6,8d Qh,0.75,2,0.25,-3,1.0,raises
790642954,29.5,1,5,Kh Qs,1.5,2,0.5,-3,2.0,raises
790642844,15.0,5,9,Jd Qc,0.75,8,0.5,-3,0.0,folds
790642630,14.5,0,6,4d 5h,1.5,2,0.5,1,0.0,folds
790642604,15.0,2,6,Qd Ah,0.75,5,0.5,-3,1.5,raises
790642547,30.0,3,6,Qh 2c,1.5,6,1.0,-3,0.0,folds
790642321,15.0,4,9,4c Kh,0.75,7,0.5,-3,0.0,folds
790642284,15.0,3,6,7h Qh,0.75,6,0.5,-3,0.0,folds
790642217,29.0,1,5,Ah 9d,7.0,3,2.0,0,0.0,folds
790642156,15.0,1,6,4c 8d,3.25,6,2.0,2,0.0,folds
790641776,15.0,0,5,6s 6d,2.25,4,1.5,1,2.5,raises
790641776,12.5,0,5,6s 6d,11.75,2,7.5,1,0.0,folds
790641729,30.0,2,6,Kc 8s,1.5,5,1.0,-3,0.0,folds
790641675,15.0,3,9,9h Jh,2.25,7,1.5,4,0.0,folds
790641640,14.75,1,5,7d 5c,0.75,2,0.25,-3,0.0,folds
790641639,15.0,2,6,7d 2s,0.75,6,0.5,-3,0.0,folds
790641547,30.0,2,5,2h Td,1.5,5,1.0,-3,0.0,folds
790641446,14.5,0,5,8d Th,1.5,2,0.5,1,0.0,folds
790641319,15.0,2,9,6s 2h,0.75,5,0.5,-3,0.0,folds
790641292,30.0,1,6,Qc Td,1.5,4,1.0,-3,2.5,raises
790641292,27.5,1,6,Qc Td,13.0,2,9.0,0,0.0,folds
790641271,15.0,1,6,As 5h,0.75,5,0.5,-3,0.0,folds
790641192,30.0,1,5,8d As,1.5,4,1.0,-3,0.0,folds
790641078,15.0,0,5,5c 3h,0.75,3,0.5,-3,0.0,folds
790640948,15.0,1,8,Ad 5h,2.25,5,1.5,2,0.0,folds
790640800,14.75,2,5,9h Kd,2.25,3,1.25,0,0.0,folds
790640771,30.0,0,5,Ac 6c,1.5,3,1.0,-3,2.3,raises
790640595,15.0,2,5,Jc Qs,0.75,5,0.5,-3,0.0,folds
790640457,14.5,1,6,Jd 2h,1.75,2,0.5,0,0.0,folds
790640231,30.0,0,6,6s Qd,1.5,3,1.0,-3,0.0,folds
790640205,29.5,2,5,2s Kh,4.05,3,2.05,0,0.0,folds
790640185,15.0,1,4,4s Ts,0.75,4,0.5,-3,0.0,folds
790640171,15.0,2,5,Ad 5h,0.75,5,0.5,-3,0.0,folds
790639952,15.0,1,5,3c 7c,0.75,4,0.5,-3,0.0,folds
790639919,15.0,0,8,7c Tc,0.75,3,0.5,-3,1.15,raises
790639919,13.85,0,8,7c Tc,4.9,2,3.5,1,0.0,calls
790639829,29.5,1,6,Jh 4h,1.5,2,0.5,-3,0.0,calls
790639738,15.0,0,6,Qs Kc,0.75,4,0.5,-3,1.15,raises
790639640,14.75,2,8,3s 6h,1.75,3,0.75,0,0.0,folds
790639637,29.0,1,5,5s 6h,4.05,2,1.5499999999999998,0,0.0,folds
790639466,14.75,-2,4,4c 5d,1.75,3,0.75,0,0.0,folds
790639328,14.5,0,4,Qd 3h,1.5,2,0.5,1,0.0,folds
790639294,29.0,1,6,6c 2c,3.5,2,1.0,0,0.0,calls
790639242,30.0,2,6,5d Qh,1.5,6,1.0,-3,0.0,folds
790638947,30.0,1,6,5c 6d,4.5,5,3.0,2,0.0,folds
790638863,30.0,3,6,5d Ks,1.5,6,1.0,-3,0.0,folds
790638804,15.0,1,5,2d 6c,2.25,5,1.5,2,0.0,folds
790638723,15.0,0,5,7c 9c,0.75,3,0.5,-3,1.15,raises
790638723,13.85,0,5,7c 9c,16.45,3,11.0,1,0.0,folds
790638591,30.0,0,6,2h 3c,1.5,3,1.0,-3,0.0,folds
790638567,15.0,0,5,9s 6h,0.75,3,0.5,-3,0.0,folds
790638421,15.0,5,8,3d 9h,0.75,8,0.5,-3,0.0,folds
790638363,14.75,-2,5,Th Ah,7.25,4,4.75,0,0.0,folds
790638076,15.0,3,6,Th 4c,0.75,6,0.5,-3,0.0,folds
790638016,30.0,2,6,8d 2c,1.5,5,1.0,-3,0.0,folds
790638015,15.0,4,7,6h 4c,0.75,7,0.5,-3,0.0,folds
790637923,14.75,-2,6,8h Td,8.25,5,2.25,2,0.0,folds
790637872,29.5,3,6,4c Qc,5.5,4,1.5,1,0.0,folds
790637721,30.0,1,6,4c 6s,1.5,4,1.0,-3,0.0,folds
790637620,15.0,2,6,8s Js,0.75,5,0.5,-3,0.0,folds
790637441,30.0,0,6,4s Ac,4.08,4,2.58,1,0.0,folds
790637435,29.0,1,6,8h Qc,4.5,2,2.0,0,0.0,folds
790637320,15.0,1,6,Ks Th,0.75,4,0.5,-3,1.25,raises
790637218,15.0,3,6,2d 8d,0.75,6,0.5,-3,0.0,folds
790637157,15.0,3,6,7s 4c,0.75,6,0.5,-3,0.0,folds
790637013,15.0,2,6,2c Qc,0.75,5,0.5,-3,0.0,folds
790636769,29.5,2,6,3d Qd,4.5,3,2.5,0,0.0,folds
790636725,15.0,2,6,Td 3s,2.25,6,1.5,3,0.0,folds
790636342,15.0,0,6,3d 5h,0.75,3,0.5,-3,0.0,folds
790636333,15.0,1,6,Ah Ts,0.75,4,0.5,-3,1.25,raises
790636307,29.0,2,6,Qh 5d,7.5,3,2.0,1,0.0,folds
790636272,30.0,3,6,2c 9s,1.5,6,1.0,-3,0.0,folds
790636239,15.0,1,6,7c Ac,0.75,4,0.5,-3,1.25,raises
790636205,15.0,0,3,Ad As,0.75,3,0.5,-3,1.15,raises
790635949,14.75,1,6,6d 3c,0.75,2,0.25,-3,0.0,folds
790635823,15.0,0,6,9s 5s,1.25,4,0.5,-3,0.0,folds
790635813,30.0,2,6,Kh 7d,1.5,5,1.0,-3,0.0,folds
790635601,30.0,3,6,8d 9d,1.5,6,1.0,-3,0.0,folds
790635541,15.0,0,5,Qd 8s,0.75,3,0.5,-3,0.0,folds
790635449,30.0,1,6,4c Kh,3.5,5,2.0,2,0.0,folds
790635276,14.75,1,4,4c 5c,0.75,2,0.25,-3,1.0,raises
790635155,14.75,2,6,Js 2d,2.75,3,1.75,0,0.0,folds
790635073,30.0,0,6,6h 6c,1.5,3,1.0,-3,2.3,raises
790635023,14.75,-1,5,Kc 8c,3.75,5,0.75,2,0.0,folds
790634967,14.5,1,6,Ad Td,2.25,2,1.0,0,0.0,calls
790634892,30.0,2,6,Ad 6d,1.5,5,1.0,-3,0.0,folds
790634866,14.5,1,5,9s Qd,2.25,2,1.0,0,0.0,folds
790634648,15.0,3,6,Jc 7d,0.75,6,0.5,-3,0.0,folds
790634527,14.5,3,6,Qs 9h,5.5,5,1.5,0,0.0,folds
790634505,30.0,1,6,9d Kc,1.5,4,1.0,-3,0.0,folds
790634495,15.0,2,5,Th 3c,0.75,5,0.5,-3,0.0,folds
790634452,14.5,-2,4,8h Qh,5.75,3,3.0,0,0.0,folds
790634392,29.5,2,5,5d 8h,4.0,3,2.0,0,0.0,folds
790634369,15.0,3,6,8s 5h,0.75,6,0.5,-3,0.0,folds
790634330,15.0,2,6,4h Qc,1.75,6,1.0,3,0.0,folds
790634167,30.0,0,6,7s 3s,1.5,3,1.0,-3,0.0,folds
790634018,15.0,1,4,7c Kd,0.75,4,0.5,-3,0.0,folds
790633909,15.0,2,6,6s Kh,0.75,5,0.5,-3,0.0,folds
790633892,29.0,1,5,6s Js,5.0,2,2.5,0,0.0,folds
790633822,15.0,1,6,Td 7d,0.75,4,0.5,-3,0.0,folds
790633811,15.0,1,4,Ks 2c,0.75,4,0.5,-3,0.0,folds
790633789,30.0,5,8,8h Kd,1.5,8,1.0,-3,0.0,folds
790633682,29.5,1,6,5d 2h,1.5,2,0.5,-3,0.0,folds
790633666,15.0,0,4,Ad 8c,2.25,4,1.5,1,0.0,folds
790633608,30.0,2,5,8h 3h,1.5,5,1.0,-3,0.0,folds
790633593,15.0,0,6,Jd 2s,0.75,3,0.5,-3,0.0,folds
790633559,15.0,0,4,8c 9d,0.75,3,0.5,-3,0.0,folds
790633538,15.0,2,6,6c 7d,0.75,5,0.5,-3,0.0,folds
790633472,14.75,-2,4,7s 5h,2.25,3,1.25,0,0.0,folds
790633367,15.0,1,6,Jh 3d,0.75,4,0.5,-3,0.0,folds
790633290,14.5,1,4,Ad 4c,3.75,2,2.5,0,0.0,folds
790633215,30.0,3,7,7h 9c,3.75,7,2.25,4,0.0,folds
790633207,14.75,2,6,4c Qc,2.0,3,1.0,0,0.0,folds
790633151,15.0,1,6,4s 9s,0.75,4,0.5,-3,0.0,folds
790633144,29.0,1,6,6c Tc,3.5,2,1.0,0,0.0,calls
790633039,30.0,1,5,3h 4h,1.5,4,1.0,-3,0.0,folds
790633038,14.75,1,4,8h Jd,0.75,2,0.25,-3,1.0,raises
790632771,15.0,0,6,8c Ks,0.75,3,0.5,-3,0.0,folds
790632742,15.0,0,6,6s Ad,1.75,4,1.0,1,0.0,folds
790632676,30.0,0,5,5c 3d,4.5,4,3.0,1,0.0,folds
790632635,30.0,3,6,8c Ac,1.5,6,1.0,-3,3.0,raises
790632575,14.5,1,6,5d 4c,3.5,3,1.0,0,0.0,folds
790632474,14.5,1,4,Ts 2c,1.25,2,0.0,-3,0.0,checks
790632311,30.0,2,7,7s 2d,1.5,5,1.0,-3,0.0,folds
790632249,15.0,0,3,9s 3h,0.75,3,0.5,-3,0.0,folds
790632216,15.0,3,6,9d 3d,0.75,6,0.5,-3,0.0,folds
790632173,29.5,1,5,9h Jd,1.5,2,0.5,-3,2.0,raises
790632132,14.75,1,6,Js 9h,0.75,2,0.25,-3,0.0,calls
790632092,14.75,-1,3,7s 3c,1.75,3,0.75,0,0.0,folds
790631863,14.75,3,6,3d Kd,3.75,4,1.25,1,0.0,folds
790631742,15.0,1,5,9h Jh,0.75,5,0.5,-3,0.0,folds
790631732,15.0,2,6,3s 9c,2.25,6,1.5,3,0.0,folds
790631653,29.0,1,5,Ad 8s,17.0,3,12.0,2,0.0,folds
790631623,30.0,2,5,4s 3c,1.5,5,1.0,-3,0.0,folds
790631501,30.0,2,5,5h 5s,1.5,5,1.0,-3,3.0,raises
790631470,14.5,0,4,8s 9h,1.0,3,0.0,-3,0.0,checks
790631418,30.0,1,6,5s Ac,4.0,5,2.5,2,0.0,folds
790631356,14.5,0,7,9s 7c,1.0,3,0.0,-3,0.0,checks
790631309,15.0,0,5,Qd 8c,0.75,3,0.5,-3,0.0,folds
790631243,15.0,1,6,Td 9d,0.75,4,0.5,-3,1.25,raises
790631243,13.75,1,6,Td 9d,6.0,2,4.0,0,0.0,folds
790631222,30.0,1,5,2d 4h,1.5,4,1.0,-3,0.0,folds
790631068,30.0,0,5,7s 7h,1.5,3,1.0,-3,2.3,raises
790631043,15.0,3,7,7h Qd,2.25,7,1.5,4,0.0,folds
790630877,14.5,2,6,3s Js,3.75,3,1.0,1,0.0,calls
790630741,15.0,2,6,5s 2c,0.75,5,0.5,-3,0.0,folds
790630644,15.0,0,6,Kc 7c,0.75,3,0.5,-3,1.15,raises
790630633,30.0,0,7,Tc 8s,5.5,5,2.0,2,0.0,folds
790630626,14.75,-2,5,7h Kd,3.5,4,2.0,0,0.0,folds
790630580,29.5,1,5,Ts 8d,1.5,2,0.5,-3,0.0,calls
790630449,15.0,0,6,7h 9h,2.0,6,1.25,1,0.0,folds
790630382,14.75,1,6,7c 6h,0.75,2,0.25,-3,0.0,folds
790630350,15.0,1,6,Js Th,0.75,4,0.5,-3,0.0,folds
790630311,30.0,1,6,Td 5c,1.5,4,1.0,-3,0.0,folds
790630029,29.0,1,6,3d Qc,5.0,3,1.0,0,0.0,folds
790630001,15.0,3,6,6h Qh,0.75,6,0.5,-3,0.0,folds
790629832,15.0,0,6,9c 8h,2.25,4,1.5,1,0.0,folds
790629825,29.5,2,7,Ah Ac,3.8,3,1.7999999999999998,0,5.15,raises
790629665,14.75,3,6,5d 5c,3.25,4,1.0,1,0.0,calls
790629445,15.0,3,6,Ah 5d,0.75,6,0.5,-3,0.0,folds
790629292,29.0,1,7,2c 4c,4.38,2,1.88,0,0.0,folds
790629272,14.5,1,6,5c 2h,5.25,3,3.0,2,0.0,folds
790629183,30.0,0,5,8d 4h,1.5,3,1.0,-3,0.0,folds
790629140,14.5,2,6,5s Kc,3.75,3,1.0,1,0.0,folds
790629045,30.0,3,6,Ts 4h,1.5,6,1.0,-3,0.0,folds
790628922,30.0,2,6,Jd Th,1.5,5,1.0,-3,0.0,folds
790628844,15.0,2,6,7h 9d,0.75,5,0.5,-3,0.0,folds
790628761,30.0,1,5,Kd 6d,1.5,4,1.0,-3,0.0,folds
790628735,15.0,2,6,4h 7s,0.75,5,0.5,-3,0.0,folds
790628646,30.0,4,8,5h 9d,1.5,8,1.0,-3,0.0,folds
790628433,29.5,2,6,Ad Kc,4.05,3,2.05,0,6.5,raises
790628350,15.0,3,6,Jc 3d,0.75,6,0.5,-3,0.0,folds
790628341,14.75,1,7,7d 5s,0.75,2,0.25,-3,0.0,folds
790628321,15.0,1,6,Ks Jh,0.75,4,0.5,-3,1.25,raises
790628314,30.0,0,5,Ts 5d,1.5,3,1.0,-3,0.0,folds
790628139,30.0,3,9,2s 4s,1.5,6,1.0,-3,0.0,folds
790627997,29.5,2,6,8d Kd,4.05,3,2.05,0,0.0,folds
790627879,15.0,2,6,5d 8h,0.75,5,0.5,-3,0.0,folds
790627731,15.0,0,6,8h 4d,2.0,4,1.25,1,0.0,folds
790627655,14.5,1,8,2d 4c,3.5,3,1.0,0,0.0,folds
790627593,15.0,1,6,4h 5h,0.75,4,0.5,-3,0.0,folds
790627539,15.0,1,5,5s Tc,0.75,4,0.5,-3,0.0,folds
790627355,29.0,1,6,4h 4s,3.0,3,0.0,-3,0.0,checks
790627332,29.0,1,6,8d Kd,10.0,3,6.0,2,0.0,folds
790627205,30.0,2,9,7d Th,4.5,6,3.0,3,0.0,folds
790627187,15.0,0,5,7s 7d,0.75,3,0.5,-3,1.15,raises
790627152,30.0,3,6,Ac 5h,1.5,6,1.0,-3,0.0,folds
790627000,15.0,3,6,5c 9h,0.75,6,0.5,-3,0.0,folds
790626990,15.0,0,6,Qd Th,3.75,5,1.5,2,0.0,folds
790626787,14.75,3,6,7d 3d,6.75,4,4.25,0,0.0,folds
790626599,14.75,1,6,6d Th,0.75,2,0.25,-3,0.0,folds
790626551,30.0,2,6,Ac 9d,4.5,6,3.0,3,0.0,folds
790626409,30.0,1,8,7c Jd,1.5,4,1.0,-3,0.0,folds
790626219,30.0,1,6,7h 5d,3.5,5,2.0,2,0.0,folds
790626114,30.0,0,7,5c 7s,4.5,4,3.0,1,0.0,folds
790625881,14.5,0,6,5s Ad,2.0,2,1.0,1,0.0,calls
790625796,30.0,0,6,Kh 5h,4.05,4,2.55,1,0.0,folds
790625779,15.0,2,5,4c 9h,0.75,5,0.5,-3,0.0,folds
790625752,14.5,1,6,Tc 7d,7.0,3,4.5,2,0.0,folds
790625694,14.75,2,5,9d Td,1.25,3,0.25,-3,0.0,calls
790625694,14.5,2,5,9d Td,4.0,3,1.5,1,0.0,folds
790625554,15.0,1,7,6c 5d,0.75,6,0.5,-3,0.0,folds
790625532,29.5,2,6,7s 8h,2.5,3,0.5,-3,0.0,folds
790625364,14.5,1,5,Jh 4s,2.25,2,1.0,0,0.0,folds
790625155,29.5,2,7,8d 7d,2.5,3,0.5,-3,0.0,calls
790625149,15.0,3,6,9h Kc,0.75,6,0.5,-3,0.0,folds
790625138,15.0,0,7,Td Ac,0.75,3,0.5,-3,1.15,raises
790625101,29.0,2,6,7s 2d,10.0,3,5.5,0,0.0,folds
790625022,29.0,1,7,4h Kd,4.38,2,1.88,0,0.0,folds
790624963,30.0,0,4,2h Kc,1.5,3,1.0,-3,0.0,folds
790624879,15.0,3,6,8s 2h,0.75,6,0.5,-3,0.0,folds
790624850,30.0,4,7,4d 6d,1.5,7,1.0,-3,0.0,folds
790624841,14.75,2,7,3c Td,2.25,3,1.25,0,0.0,folds
790624782,29.5,1,5,Ad Jh,1.5,2,0.5,-3,2.0,raises
790624739,30.0,3,6,8s 9d,1.5,6,1.0,-3,0.0,folds
790624656,15.0,2,5,5s Ks,0.75,5,0.5,-3,0.0,folds
790624614,15.0,2,5,5d 6h,0.75,5,0.5,-3,0.0,folds
790624558,14.5,1,7,Ts Tc,2.0,2,0.75,0,3.0,raises
790624541,30.0,2,6,Jd Jh,1.5,5,1.0,-3,3.0,raises
790624491,30.0,3,7,6c 2h,1.5,6,1.0,-3,0.0,folds
790624460,15.0,2,6,Kd 7s,0.75,5,0.5,-3,0.0,folds
790624418,30.0,1,6,5s 9s,3.5,5,2.0,2,0.0,folds
790624404,15.0,0,4,5c 5h,2.0,4,1.25,1,0.0,folds
790624353,30.0,2,7,Ah 5s,1.5,5,1.0,-3,0.0,folds
790624325,15.0,4,7,8c Js,0.75,7,0.5,-3,0.0,folds
790624271,30.0,0,6,2d 9d,1.5,3,1.0,-3,0.0,folds
790624220,30.0,1,9,5c 8d,4.5,7,3.0,2,0.0,folds
790624164,15.0,1,6,2h Ks,0.75,4,0.5,-3,0.0,folds
790624064,29.5,2,6,8h 6d,4.5,3,2.5,0,0.0,folds
790624059,14.75,1,4,Js 4s,0.75,2,0.25,-3,1.0,raises
790623932,15.0,1,5,3d Ah,0.75,4,0.5,-3,0.0,folds
790623836,30.0,0,9,Td Ad,3.85,4,2.35,1,0.0,folds
790623758,15.0,0,6,Th Qs,1.25,4,0.5,-3,1.65,raises
790623682,15.0,3,9,3c Th,2.25,7,1.5,4,0.0,folds
790623469,15.0,0,5,5d 2d,2.25,4,1.5,1,0.0,folds
790623398,14.5,2,5,Ac 5s,6.75,3,4.0,0,0.0,folds
790623337,14.75,2,6,8h Tc,2.25,3,1.25,0,0.0,folds
790623151,15.0,2,9,9s 8d,3.5,7,2.25,3,0.0,folds
790622973,14.75,2,5,8s Jd,2.25,3,1.25,0,0.0,folds
790622802,30.0,3,6,3c 8h,1.5,6,1.0,-3,0.0,folds
790622617,14.5,2,5,6c Js,3.25,3,1.5,0,0.0,folds
790622586,14.5,1,6,2h Td,3.0,3,0.75,0,0.0,folds
790622512,30.0,2,6,Qd 6c,1.5,5,1.0,-3,0.0,folds
790622427,15.0,1,9,Jd 6c,0.75,4,0.5,-3,0.0,folds
790622380,30.0,1,6,6d 8s,1.5,4,1.0,-3,0.0,folds
790622379,29.5,2,9,Tc 9c,2.5,3,0.5,-3,0.0,calls
790622074,15.0,0,9,2d 6d,2.25,4,1.5,1,0.0,folds
790621981,30.0,0,6,8c 9s,6.6,5,2.55,2,0.0,folds
790621889,29.0,2,9,8c 7d,7.5,3,4.0,0,0.0,folds
790621478,14.75,2,9,3c 6d,2.25,3,1.25,0,0.0,folds
790621424,29.5,2,6,3h Ts,2.5,3,0.5,-3,0.0,folds
790621216,30.0,6,9,Jh 7d,1.5,9,1.0,-3,0.0,folds
790620856,29.0,1,6,5c Jd,4.05,2,1.5499999999999998,0,0.0,folds
790620648,14.5,3,9,Qc 4d,4.75,4,2.5,0,0.0,folds
790620197,15.0,6,9,8c 7c,0.75,9,0.5,-3,0.0,folds
790620153,30.0,3,6,7h Qs,1.5,6,1.0,-3,0.0,folds
790619928,30.0,2,6,Qh 2h,1.5,5,1.0,-3,0.0,folds
790619912,15.0,5,9,3h 2d,0.75,8,0.5,-3,0.0,folds
790619851,30.0,5,9,9s Js,4.5,9,3.0,6,0.0,folds
790619556,30.0,1,6,Ah Ad,1.5,4,1.0,-3,2.5,raises
790619473,15.0,4,9,Ad 4c,2.25,8,1.5,5,0.0,folds
790619330,30.0,4,8,2c Qh,1.5,7,1.0,-3,0.0,folds
790619280,30.0,4,8,7d 4h,1.5,7,1.0,-3,0.0,folds
790619246,30.0,0,6,4c 5h,1.5,3,1.0,-3,0.0,folds
790618827,30.0,3,8,9c Ah,1.5,6,1.0,-3,0.0,folds
790618804,29.5,3,6,Tc Qd,7.5,4,2.5,1,0.0,folds
790618591,30.0,3,8,4s 7h,1.5,6,1.0,-3,0.0,folds
790618411,15.0,3,9,4d 4c,2.25,7,1.5,4,0.0,folds
790618376,29.0,1,6,9h 3c,4.05,2,1.5499999999999998,0,0.0,folds
790618267,30.0,2,8,2c Qd,4.5,6,3.0,3,0.0,folds
790618179,30.0,2,8,Jd 4c,4.5,6,3.0,3,0.0,folds
790618149,15.0,2,9,8d Ad,2.25,6,1.5,3,0.0,folds
790617861,30.0,1,8,4c 2s,1.5,4,1.0,-3,0.0,folds
790617233,30.0,3,6,4s Th,1.5,6,1.0,-3,0.0,folds
790617204,30.0,0,8,Ah 9s,4.5,4,3.0,1,0.0,folds
790617206,15.0,1,9,Qs Td,3.75,6,1.5,3,0.0,folds
790617080,30.0,1,7,4s 2c,1.5,4,1.0,-3,0.0,folds
790616966,29.5,2,8,Jh 6s,4.5,3,2.5,0,0.0,folds
790616870,30.0,2,6,8d 5d,1.5,5,1.0,-3,0.0,folds
790616752,30.0,1,6,Ad 7s,1.5,4,1.0,-3,0.0,folds
790616507,29.0,1,8,4d 8h,3.5,2,1.0,0,0.0,folds
790616311,30.0,0,6,6s Qh,3.5,4,2.0,1,0.0,folds
790616288,30.0,0,7,Ts 6s,6.2,5,2.35,2,0.0,folds
790616207,15.0,0,9,Jd 6d,6.75,5,4.5,1,0.0,folds
790615696,30.0,5,9,9d 9s,1.5,9,1.0,-3,3.0,raises
790615696,27.0,1,9,9d 9s,12.5,3,8.0,0,37.0,raises
790615638,29.5,3,6,5c 3c,12.5,4,7.5,0,0.0,folds
790615619,29.5,3,7,7s 8s,7.5,4,2.5,1,0.0,folds
790615242,29.0,2,6,Qh As,12.5,3,7.0,0,0.0,folds
790615058,14.75,3,9,Js Kh,2.75,4,0.75,1,0.0,folds
790614868,30.0,4,9,Qh 7h,2.5,8,1.0,-3,0.0,folds
790614664,30.0,3,6,3s 7c,1.5,6,1.0,-3,0.0,folds
790614490,29.0,1,7,3d 5d,4.0,2,1.5,0,0.0,calls
790614465,30.0,2,6,Th 3s,1.5,5,1.0,-3,0.0,folds
790614340,30.0,1,6,Js 2d,1.5,4,1.0,-3,0.0,folds
790614076,30.0,4,8,Kh Ts,1.5,8,1.0,-3,0.0,folds
790614055,14.5,1,9,5s 5c,3.5,3,2.0,2,0.0,folds
790613729,30.0,3,9,Ts Tc,2.5,7,1.0,-3,4.0,raises
790613623,15.0,6,9,Td As,0.75,9,0.5,-3,0.0,folds
790613578,30.0,0,6,2s 7d,2.5,4,1.0,-3,0.0,folds
790613290,29.5,2,6,5s 6s,4.5,3,2.5,0,0.0,folds
790613040,30.0,2,8,8s 3d,4.0,6,2.5,3,0.0,folds
790612982,15.0,5,9,9s 7h,0.75,8,0.5,-3,0.0,folds
790612729,30.0,3,8,6s 6d,1.5,6,1.0,-3,3.0,raises
790612684,30.0,1,8,Ts 3c,1.5,4,1.0,-3,0.0,folds
790612489,29.0,2,6,4c Qc,8.649999999999999,4,1.5499999999999998,1,0.0,calls
790612304,30.0,0,8,3c 2c,4.5,4,3.0,1,0.0,folds
790612173,30.0,2,9,4c 7s,1.5,6,1.0,-3,0.0,folds
790612109,30.0,3,6,Td 6s,1.5,6,1.0,-3,0.0,folds
790612008,15.0,4,9,Jd 7s,0.75,7,0.5,-3,0.0,folds
790611862,29.5,3,8,7s 3h,7.5,4,2.5,1,0.0,folds
790611573,30.0,1,9,9h 2c,3.5,5,2.0,2,0.0,folds
790611517,29.0,0,8,2h 9c,3.5,2,1.5,1,0.0,folds
790611378,15.0,3,9,5h Qc,2.25,7,1.5,4,0.0,folds
790611293,30.0,2,6,8d 2d,3.5,6,2.0,3,0.0,folds
790611160,30.0,0,9,Qs 2d,3.85,4,2.35,1,0.0,folds
790611099,30.0,6,9,Th Jc,1.5,9,1.0,-3,0.0,folds
790610945,30.0,1,6,6d Kh,1.5,4,1.0,-3,0.0,folds
790610758,30.0,5,9,Qs 7s,1.5,8,1.0,-3,0.0,folds
790610692,29.5,2,9,Kd 2s,3.5,3,1.5,0,0.0,folds
790610252,30.0,0,5,9s Jh,1.5,3,1.0,-3,0.0,folds
790610240,30.0,4,9,8c Jh,2.5,8,1.0,-3,0.0,folds
